symbol,name,url
EYE,NATIONAL VISION HOLDINGS INC,https://www.nyse.com/quote/XNGS:EYE
EYPT,EYEPOINT INC,https://www.nyse.com/quote/XNMS:EYPT
EZGO,EZGO TECHNOLOGIES LTD,https://www.nyse.com/quote/XNCM:EZGO
EZPW,EZCORP INC,https://www.nyse.com/quote/XNGS:EZPW
EZRA,RELIANCE GLOBAL GROUP INC,https://www.nyse.com/quote/XNCM:EZRA
F,FORD MOTOR CO,https://www.nyse.com/quote/XNYS:F
FA,FIRST ADVANTAGE CORP NEW,https://www.nyse.com/quote/XNGS:FA
FACT,FACT II ACQUISITION CORP,https://www.nyse.com/quote/XNMS:FACT
FACTU,FACT II ACQUISITION CORP UNIT 1 ORD SHS CL A & 1/2 WT EXP,https://www.nyse.com/quote/XNMS:FACTU
FAF,FIRST AMERICAN FINANCIAL CORP,https://www.nyse.com/quote/XNYS:FAF
FAMI,FARMMI INC,https://www.nyse.com/quote/XNCM:FAMI
FANG,DIAMONDBACK ENERGY INC,https://www.nyse.com/quote/XNGS:FANG
FARM,FARMER BROS CO,https://www.nyse.com/quote/XNGS:FARM
FAST,FASTENAL,https://www.nyse.com/quote/XNGS:FAST
FAT,FAT BRANDS INC,https://www.nyse.com/quote/XNCM:FAT
FATBB,FAT BRANDS INC,https://www.nyse.com/quote/XNCM:FATBB
FATBP,FAT BRANDS INC 8.25% CUM PREF STK SER B,https://www.nyse.com/quote/XNCM:FATBP
FATE,FATE THERAPEUTICS,https://www.nyse.com/quote/XNMS:FATE
FATN,FATPIPE INC,https://www.nyse.com/quote/XNCM:FATN
FAX,ABRDN ASIA PACIFIC INCOME FUND INC,https://www.nyse.com/quote/XASE:FAX
FBGL,FBS GLOBAL LIMITED,https://www.nyse.com/quote/XNCM:FBGL
FBIN,FORTUNE BRANDS INNOVATIONS INC,https://www.nyse.com/quote/XNYS:FBIN
FBIO,FORTRESS BIOTECH INC,https://www.nyse.com/quote/XNCM:FBIO
FBIOP,FORTRESS BIOTECH INC 9.375% CUM RED PER PREF SER A USD25.00,https://www.nyse.com/quote/XNCM:FBIOP
FBIZ,FIRST BUSINESS FINL SERVICES INC,https://www.nyse.com/quote/XNGS:FBIZ
FBK,FB FINANCIAL CORPORATION,https://www.nyse.com/quote/XNYS:FBK
FBLA,FB BANCORP INC,https://www.nyse.com/quote/XNCM:FBLA
FBLG,FIBROBIOLOGICS INC,https://www.nyse.com/quote/XNCM:FBLG
FBNC,FIRST BANCORP NC,https://www.nyse.com/quote/XNGS:FBNC
FBP,FIRST BANCORP PUERTO RICO,https://www.nyse.com/quote/XNYS:FBP
FBRT,FRANKLIN BSP REALTY TRUST INC,https://www.nyse.com/quote/XNYS:FBRT
FBRTpE,FRANKLIN BSP REALTY TRUST INC 7.50% SER E CUMULATIVE REDEEMABL PFD SHS,https://www.nyse.com/quote/XNYS:FBRTpE
FBRX,FORTE BIOSCIENCES INC,https://www.nyse.com/quote/XNCM:FBRX
FBYD,FALCONS BEYOND GLOBAL INC,https://www.nyse.com/quote/XNMS:FBYD
FC,FRANKLIN COVEY CO,https://www.nyse.com/quote/XNYS:FC
FCAP,1ST CAPITAL INC,https://www.nyse.com/quote/XNCM:FCAP
FCBC,FIRST COMMUNITY BANKSHARES INC,https://www.nyse.com/quote/XNGS:FCBC
FCCO,FIRST COMMUNITY CORP(SC),https://www.nyse.com/quote/XNCM:FCCO
FCEL,FUELCELL ENERGY INC,https://www.nyse.com/quote/XNMS:FCEL
FCF,FIRST COMM'WTH FINL CORP PA,https://www.nyse.com/quote/XNYS:FCF
FCFS,FIRSTCASH HOLDINGS INC,https://www.nyse.com/quote/XNGS:FCFS
FCHL,FITNESS CHAMPS HOLDINGS LIMITED,https://www.nyse.com/quote/XNCM:FCHL
FCN,FTI CONSULTING INC,https://www.nyse.com/quote/XNYS:FCN
FCNCA,FIRST CITIZENS BANCSHARES INC,https://www.nyse.com/quote/XNGS:FCNCA
FCNCO,FIRST CITIZENS BANCSHARES INC DEL 5.625% NON-CUM PERPETUAL PFD STK SER C,https://www.nyse.com/quote/XNGS:FCNCO
FCNCP,FIRST CITIZENS BANCSHARES INC DEL 5.375 DEP REP 1/40TH PFD SER A,https://www.nyse.com/quote/XNGS:FCNCP
FCO,ABRDN GLOBAL INCOME FUND INC COM STK USD0.001,https://www.nyse.com/quote/XASE:FCO
FCPT,FOUR CORNERS PROPERTY TRUST INC,https://www.nyse.com/quote/XNYS:FCPT
FCRS,FUTURECREST ACQUISITION CORP,https://www.nyse.com/quote/XNYS:FCRS
FCRS.U,FUTURECREST ACQUISITION CORP UNIT 1 CL A & 1/4 WT,https://www.nyse.com/quote/XNYS:FCRS.U
FCRX,CRESCENT CAPITAL BDC INC 5.00% NOTES DUE 2026,https://www.nyse.com/quote/XNYS:FCRX
FCT,FIRST TRUST SENIOR RATE INCOM FD II,https://www.nyse.com/quote/XNYS:FCT
FCUV,FOCUS UNIVERSAL INC,https://www.nyse.com/quote/XNCM:FCUV
FCX,FREEPORT-MCMORAN INC,https://www.nyse.com/quote/XNYS:FCX
FDBC,FIDELITY D&D BANCORP,https://www.nyse.com/quote/XNMS:FDBC
FDMT,4D MOLECULAR THERAPEUTICS INC,https://www.nyse.com/quote/XNGS:FDMT
FDP,FRESH DEL MONTE PRODUCE INC,https://www.nyse.com/quote/XNYS:FDP
FDS,FACTSET RESEARCH SYSTEMS,https://www.nyse.com/quote/XNYS:FDS
FDSB,FIFTH DISTRICT BANCORP  INC.,https://www.nyse.com/quote/XNCM:FDSB
FDUS,FIDUS INVESTMENT CORPORATION,https://www.nyse.com/quote/XNGS:FDUS
FDX,FEDEX CORP,https://www.nyse.com/quote/XNYS:FDX
FE,FIRSTENERGY CORP,https://www.nyse.com/quote/XNYS:FE
FEAM,5E ADVANCED MATERIALS INC,https://www.nyse.com/quote/XNGS:FEAM
FEBO,FENBO HOLDINGS LIMITED,https://www.nyse.com/quote/XNCM:FEBO
FEDU,FOUR SEASONS EDUCATION (CAYMAN) INC SPON ADS EACH REP 10 ORD SHS(R/S),https://www.nyse.com/quote/XNYS:FEDU
FEED,ENVUE MED INC,https://www.nyse.com/quote/XNCM:FEED
FEIM,FREQUENCY ELECTRONICS INC,https://www.nyse.com/quote/XNMS:FEIM
FELE,FRANKLIN ELECTRIC CO INC,https://www.nyse.com/quote/XNGS:FELE
FEMY,FEMASYS INC,https://www.nyse.com/quote/XNCM:FEMY
FENC,FENNEC PHARMACEUTICALS INC,https://www.nyse.com/quote/XNCM:FENC
FENG,PHOENIX NEW MEDIA LTD SPON ADS EACH REPR 48 ORD SHS CL A(R/S),https://www.nyse.com/quote/XNYS:FENG
FER,FERROVIAL SE,https://www.nyse.com/quote/XNGS:FER
FERA,FIFTH ERA ACQUISITION CORPORATION I,https://www.nyse.com/quote/XNMS:FERA
FERAU,FIFTH ERA ACQUISITION CORPORATION I UNIT 1 CLASS A & 1 RIGHT,https://www.nyse.com/quote/XNMS:FERAU
FERG,FERGUSON ENTERPRISES INC.,https://www.nyse.com/quote/XNYS:FERG
FET,FORUM ENERGY TECHNOLOGIES INC,https://www.nyse.com/quote/XNYS:FET
FF,FUTUREFUEL CORP,https://www.nyse.com/quote/XNYS:FF
FFA,FIRST TRUST ENHANCED EQTY INCOME FD,https://www.nyse.com/quote/XNYS:FFA
FFAI,FARADAY FUTURE INTELLIGENT ELEC INC,https://www.nyse.com/quote/XNCM:FFAI
FFBC,FIRST FINANCIAL BANCORP,https://www.nyse.com/quote/XNGS:FFBC
FFC,FLAHERTY & CRUMRINE PFD AND INM SEC,https://www.nyse.com/quote/XNYS:FFC
FFIC,FLUSHING FINANCIAL CORP,https://www.nyse.com/quote/XNGS:FFIC
FFIN,FIRST FINANCIAL BANKSHARES INC,https://www.nyse.com/quote/XNGS:FFIN
FFIV,F5 INC,https://www.nyse.com/quote/XNGS:FFIV
FFWM,FIRST FOUNDATION INC,https://www.nyse.com/quote/XNYS:FFWM
FG,F&G ANNUITIES & LIFE INC,https://www.nyse.com/quote/XNYS:FG
FGBI,FIRST GUARANTY BANCSHARES INC,https://www.nyse.com/quote/XNMS:FGBI
FGBIP,FIRST GUARANTY BANCSHARES INC DEP SHS EACH REP 1/40TH SHS SER A USD25,https://www.nyse.com/quote/XNMS:FGBIP
FGI,FGI INDUSTRIES LTD,https://www.nyse.com/quote/XNCM:FGI
FGIIU,FG IMPERII ACQUISITION CORP UNIT 1 CL A AND 0.5  RED WT(14/10/2030),https://www.nyse.com/quote/XNMS:FGIIU
FGL,FOUNDER GROUP LTD,https://www.nyse.com/quote/XNCM:FGL
FGMC,FG MERGER II CORP,https://www.nyse.com/quote/XNMS:FGMC
FGMCU,FG MERGER II CORP UNIT 1 COM & 1 RT (11/02/2030),https://www.nyse.com/quote/XNMS:FGMCU
FGN,F&G ANNUITIES & LIFE INC 7.95% SNR NTS 15/12/2053 USD25,https://www.nyse.com/quote/XNYS:FGN
FGNX,FG NEXUS INC.,https://www.nyse.com/quote/XNMS:FGNX
FGNXP,FG NEXUS INC. 8.00% CUM PRE STK SERIES A,https://www.nyse.com/quote/XNMS:FGNXP
FGSN,F&G ANNUITIES & LIFE INC 7.300% JR SUBORDINATED NOTES DUE 2065,https://www.nyse.com/quote/XNYS:FGSN
FHB,FIRST HAWAIIAN,https://www.nyse.com/quote/XNGS:FHB
FHI,FEDERATED HERMES INC,https://www.nyse.com/quote/XNYS:FHI
FHN,FIRST HORIZON CORPORATION,https://www.nyse.com/quote/XNYS:FHN
FHNpC,FIRST HORIZON CORPORATION DEP SHS REP 1/400 NON CUM PER PFD SER C,https://www.nyse.com/quote/XNYS:FHNpC
FHNpE,FIRST HORIZON CORPORATION 6.50% DEP SHS REP 1/4000 PER PFD SER E,https://www.nyse.com/quote/XNYS:FHNpE
FHNpF,FIRST HORIZON CORPORATION DEP SHS REPSTG 1/4000TH PERP PFD SER F,https://www.nyse.com/quote/XNYS:FHNpF
FHTX,FOGHORN THERAPEUTICS INC,https://www.nyse.com/quote/XNMS:FHTX
FIBK,FIRST INTERSTATE BANCSYSTEM INC,https://www.nyse.com/quote/XNGS:FIBK
FICO,FAIR ISAAC CORP,https://www.nyse.com/quote/XNYS:FICO
FIEE,FIEE INC,https://www.nyse.com/quote/XNCM:FIEE
FIG,FIGMA INC,https://www.nyse.com/quote/XNYS:FIG
FIGR,FIGURE TECHNOLOGY SOLUTIONS INC,https://www.nyse.com/quote/XNGS:FIGR
FIGS,FIGS INC,https://www.nyse.com/quote/XNYS:FIGS
FIGX,FIGX CAPITAL ACQUISITION CORP.,https://www.nyse.com/quote/XNMS:FIGX
FIGXU,FIGX CAPITAL ACQUISITION CORP. UNITS 1 CL A SHS &1/2 WT(17/06/2030),https://www.nyse.com/quote/XNMS:FIGXU
FIHL,FIDELIS INSURANCE HOLDINGS LIMITED,https://www.nyse.com/quote/XNYS:FIHL
FINS,ANGEL OAK FINANCL STRTG INCM TRM TR,https://www.nyse.com/quote/XNYS:FINS
FINV,FINVOLUTION GROUP SPON ADS EACH REP 5 ORD SHS CLASS A,https://www.nyse.com/quote/XNYS:FINV
FINW,FINWISE BANCORP,https://www.nyse.com/quote/XNMS:FINW
FIP,FTAI INFRASTRUCTURE INC,https://www.nyse.com/quote/XNGS:FIP
FIS,FIDELITY NATL INFORMATION SERVICES,https://www.nyse.com/quote/XNYS:FIS
FISI,FINANCIAL INSTITUTIONS INC,https://www.nyse.com/quote/XNGS:FISI
FISK,EMPIRE STATE REALTY OP LIM PARTNER,https://www.nyse.com/quote/ARCX:FISK
FISV,FISERV INC,https://www.nyse.com/quote/XNGS:FISV
FITB,FIFTH THIRD BANCORP,https://www.nyse.com/quote/XNGS:FITB
FITBI,FIFTH THIRD BANCORP DEP SHS REPR 1/1000TH OWNERSHIP INT PFD,https://www.nyse.com/quote/XNGS:FITBI
FITBO,FIFTH THIRD BANCORP 4.95% DEP SHS 1/1000TH NON CUM PFD SR K,https://www.nyse.com/quote/XNGS:FITBO
FITBP,FIFTH THIRD BANCORP 6% DEP SHS REP 1/40TH NON CUM CL B SER A,https://www.nyse.com/quote/XNGS:FITBP
FIVE,FIVE BELOW INC,https://www.nyse.com/quote/XNGS:FIVE
FIVN,FIVE9 INC,https://www.nyse.com/quote/XNMS:FIVN
FIX,COMFORT SYSTEMS USA,https://www.nyse.com/quote/XNYS:FIX
FIZZ,NATIONAL BEVERAGE CORP,https://www.nyse.com/quote/XNGS:FIZZ
FJET,STARFIGHTERS SPACE INC.,https://www.nyse.com/quote/XASE:FJET
FKWL,FRANKLIN WIRELESS CORPORATION,https://www.nyse.com/quote/XNCM:FKWL
FLC,FLAHERTY & CRUMRINE TOTAL RETURN FD,https://www.nyse.com/quote/XNYS:FLC
FLD,FOLD HOLDINGS INC,https://www.nyse.com/quote/XNCM:FLD
FLEX,FLEX LTD,https://www.nyse.com/quote/XNGS:FLEX
FLG,FLAGSTAR BANK NATIONAL ASSOCIATION,https://www.nyse.com/quote/XNYS:FLG
FLGpA,FLAGSTAR BANK NATIONAL ASSOCIATION DEP SHS REP 1/40 INT FXD/FLTG RATE SER A,https://www.nyse.com/quote/XNYS:FLGpA
FLGpU,FLAGSTAR BANK NATIONAL ASSOCIATION 6% CNV 01/11/2051 USD,https://www.nyse.com/quote/XNYS:FLGpU
FLGT,FULGENT GENETICS INC,https://www.nyse.com/quote/XNMS:FLGT
FLL,FULL HOUSE RESORTS INC,https://www.nyse.com/quote/XNCM:FLL
FLNC,FLUENCE ENERGY INC,https://www.nyse.com/quote/XNGS:FLNC
FLNG,FLEX LNG LTD (BM),https://www.nyse.com/quote/XNYS:FLNG
FLNT,FLUENT INC,https://www.nyse.com/quote/XNCM:FLNT
FLO,FLOWERS FOODS INC,https://www.nyse.com/quote/XNYS:FLO
FLOC,FLOWCO HOLDINGS INC,https://www.nyse.com/quote/XNYS:FLOC
FLR,FLUOR CORP,https://www.nyse.com/quote/XNYS:FLR
FLS,FLOWSERVE CORP,https://www.nyse.com/quote/XNYS:FLS
FLUT,FLUTTER ENTERTAINMENT PLC,https://www.nyse.com/quote/XNYS:FLUT
FLUX,FLUX POWER HOLDINGS INC,https://www.nyse.com/quote/XNCM:FLUX
FLWS,1-800-FLOWERS.COM INC,https://www.nyse.com/quote/XNGS:FLWS
FLX,BINGEX LIMITED SPON ADS EACH REPR 3 CL A ORD SHS,https://www.nyse.com/quote/XNGS:FLX
FLXS,FLEXSTEEL INDUSTRIES INC,https://www.nyse.com/quote/XNGS:FLXS
FLY,FIREFLY AEROSPACE INC,https://www.nyse.com/quote/XNMS:FLY
FLYD,BANK OF MONTREAL MICROSECTORS TRAVEL 3X INV LVRGD ETN R/S,https://www.nyse.com/quote/ARCX:FLYD
FLYE,FLY E GROUP INC,https://www.nyse.com/quote/XNCM:FLYE
FLYU,BANK OF MONTREAL MICROSECTORS TRAVEL 3X LEVERAGED ETN,https://www.nyse.com/quote/ARCX:FLYU
FLYW,FLYWIRE CORP,https://www.nyse.com/quote/XNGS:FLYW
FLYX,FLYEXCLUSIVE INC,https://www.nyse.com/quote/XASE:FLYX
FMAO,FARMERS & MERCHANTS BANCORP INC,https://www.nyse.com/quote/XNCM:FMAO
FMBH,FIRST MID BANCSHARES INC,https://www.nyse.com/quote/XNMS:FMBH
FMC,FMC CORP,https://www.nyse.com/quote/XNYS:FMC
FMFC,KANDAL M VENTURE LIMITED,https://www.nyse.com/quote/XNCM:FMFC
FMN,FEDERATED HERMES PREMIER MUN INC FD,https://www.nyse.com/quote/XNYS:FMN
FMNB,FARMERS NATIONAL BANCORP,https://www.nyse.com/quote/XNCM:FMNB
FMS,FRESENIUS MEDICAL CARE AG SPON ADR-EACH REP 0.5 NPV,https://www.nyse.com/quote/XNYS:FMS
FMST,FOREMOST CLEAN ENERGY LTD,https://www.nyse.com/quote/XNCM:FMST
FMX,FOMENTO ECONOMICO MEXICANO SAB DE C SPON ADR RP 10 UTS(1B&2D-B&2'D-L,https://www.nyse.com/quote/XNYS:FMX
FMY,FIRST TRUST MORTGAGE INCOME FUND,https://www.nyse.com/quote/XNYS:FMY
FN,FABRINET,https://www.nyse.com/quote/XNYS:FN
FNB,F N B CORP,https://www.nyse.com/quote/XNYS:FNB
FND,FLOOR & DECOR HOLDINGS INC,https://www.nyse.com/quote/XNYS:FND
FNF,FIDELITY NATIONAL FINANCIAL,https://www.nyse.com/quote/XNYS:FNF
FNGD,BANK OF MONTREAL MICROSTORS FANG IDX 3X LVRGD ETN (R/S),https://www.nyse.com/quote/ARCX:FNGD
FNGO,BANK OF MONTREAL MICROSECTORS FANG INDEX 2X LEVERAGED ETN,https://www.nyse.com/quote/ARCX:FNGO
FNGR,FINGERMOTION INC,https://www.nyse.com/quote/XNCM:FNGR
FNGS,BANK OF MONTREAL TRACKER ZERT 08/01/38(NYSE FANG& INDE),https://www.nyse.com/quote/ARCX:FNGS
FNKO,FUNKO INC,https://www.nyse.com/quote/XNGS:FNKO
FNLC,FIRST BANCORP INC ME,https://www.nyse.com/quote/XNGS:FNLC
FNV,FRANCO NEVADA CORP,https://www.nyse.com/quote/XNYS:FNV
FNWB,FIRST NORTHWEST BANCORP,https://www.nyse.com/quote/XNMS:FNWB
FNWD,FINWARD BANCORP,https://www.nyse.com/quote/XNCM:FNWD
FOA,FINANCE OF AMERICA COMPANIES INC,https://www.nyse.com/quote/XNYS:FOA
FOF,COHEN & STEERS CLOSED END OPPORT FD,https://www.nyse.com/quote/XNYS:FOF
FOFO,HANG FENG TECHNOLOGY INNOVATION CO,https://www.nyse.com/quote/XNCM:FOFO
FOLD,AMICUS THERAPEUTICS INC,https://www.nyse.com/quote/XNMS:FOLD
FONR,FONAR CORP,https://www.nyse.com/quote/XNCM:FONR
FOR,FORESTAR GROUP INC,https://www.nyse.com/quote/XNYS:FOR
FORA,FORIAN INC,https://www.nyse.com/quote/XNCM:FORA
FORM,FORMFACTOR INC,https://www.nyse.com/quote/XNGS:FORM
FORR,FORRESTER RESEARCH INC,https://www.nyse.com/quote/XNGS:FORR
FORTY,FORMULA SYSTEMS(1985) ADR EACH REP 1 ORD ILS1 LEVELII(BNY),https://www.nyse.com/quote/XNGS:FORTY
FOSL,FOSSIL GROUP INC,https://www.nyse.com/quote/XNGS:FOSL
FOUR,SHIFT4 PAYMENTS INC,https://www.nyse.com/quote/XNYS:FOUR
FOURpA,SHIFT4 PAYMENTS INC 6.00% SER A MAND CONV PREF STK,https://www.nyse.com/quote/XNYS:FOURpA
FOX,FOX CORP,https://www.nyse.com/quote/XNGS:FOX
FOXA,FOX CORP,https://www.nyse.com/quote/XNGS:FOXA
FOXF,FOX FACTORY HOLDING CORP,https://www.nyse.com/quote/XNGS:FOXF
FOXX,FOXX DEVELOPMENT HOLDINGS INC,https://www.nyse.com/quote/XNCM:FOXX
FpB,FORD MOTOR CO 6.20% NOTES DUE 01/06/2059 USD25,https://www.nyse.com/quote/XNYS:FpB
FpC,FORD MOTOR CO 6.000% NOTES DUE 1/12/2059 USD25,https://www.nyse.com/quote/XNYS:FpC
FpD,FORD MOTOR CO 6.500% NOTES DUE 15/08/2062 USD25,https://www.nyse.com/quote/XNYS:FpD
FPF,FIRST TR INTER DURATION PFD & INCOM,https://www.nyse.com/quote/XNYS:FPF
FPH,FIVE PT HLDGS LLC,https://www.nyse.com/quote/XNYS:FPH
FPI,FARMLAND PARTNERS INC,https://www.nyse.com/quote/XNYS:FPI
FR,FIRST INDUSTRIAL REALTY TRUST,https://www.nyse.com/quote/XNYS:FR
FRA,BLACKROCK FLT RATE INCOME ST FD INC,https://www.nyse.com/quote/XNYS:FRA
FRAF,FRANKLIN FINANCIAL SERVICES CORP,https://www.nyse.com/quote/XNCM:FRAF
FRBA,FIRST BANK WILLIAMSTOWN (NJ),https://www.nyse.com/quote/XNMS:FRBA
FRD,FRIEDMAN INDUSTRIES INC,https://www.nyse.com/quote/XNGS:FRD
FRGE,FORGE GLOBAL HOLDINGS INC,https://www.nyse.com/quote/XNYS:FRGE
FRGT,FREIGHT TECHNOLOGIES INC,https://www.nyse.com/quote/XNCM:FRGT
FRHC,FREEDOM HOLDING CORP,https://www.nyse.com/quote/XNCM:FRHC
FRME,FIRST MERCHANTS CORP,https://www.nyse.com/quote/XNGS:FRME
FRMEP,FIRST MERCHANTS CORP 7.50% DEP SHS REP 1/100TH PR PFD SER A,https://www.nyse.com/quote/XNGS:FRMEP
FRMI,FERMI INC,https://www.nyse.com/quote/XNGS:FRMI
FRO,FRONTLINE PLC,https://www.nyse.com/quote/XNYS:FRO
FROG,JFROG LTD,https://www.nyse.com/quote/XNGS:FROG
FRPH,FRP HOLDINGS INC,https://www.nyse.com/quote/XNGS:FRPH
FRPT,FRESHPET  INC,https://www.nyse.com/quote/XNMS:FRPT
FRSH,FRESHWORKS INC,https://www.nyse.com/quote/XNGS:FRSH
FRST,PRIMIS FINANCIAL CORP,https://www.nyse.com/quote/XNMS:FRST
FRSX,FORESIGHT AUTONOMOUS HOLDINGS LTD SPON ADS EACH REP 30 (P/S),https://www.nyse.com/quote/XNCM:FRSX
FRT,FEDERAL REALTY INVESTMENT TRUST,https://www.nyse.com/quote/XNYS:FRT
FRTpC,FEDERAL REALTY INVESTMENT TRUST 5% DEP SHS REP 1/1000 CUM RED PFD SER C,https://www.nyse.com/quote/XNYS:FRTpC
FSBC,FIVE STAR BANCORP,https://www.nyse.com/quote/XNGS:FSBC
FSBW,FS BANCORP INC,https://www.nyse.com/quote/XNCM:FSBW
FSCO,FS CREDIT OPPORTUNITIES CORP,https://www.nyse.com/quote/XNYS:FSCO
FSEA,FIRST SEACOAST BANCORP INC,https://www.nyse.com/quote/XNCM:FSEA
FSFG,FIRST SAVINGS FINANCIAL GROUP INC,https://www.nyse.com/quote/XNCM:FSFG
FSHP,FLAG SHIP ACQUISITION CORPORATION,https://www.nyse.com/quote/XNMS:FSHP
FSHPU,FLAG SHIP ACQUISITION CORPORATION UNITS 1 ORD SHS & 1 WT EXP,https://www.nyse.com/quote/XNMS:FSHPU
FSI,FLEXIBLE SOLUTIONS INTERNATIONAL IN,https://www.nyse.com/quote/XASE:FSI
FSK,FS KKR CAPITAL CORP,https://www.nyse.com/quote/XNYS:FSK
FSLR,FIRST SOLAR INC,https://www.nyse.com/quote/XNGS:FSLR
FSLY,FASTLY INC,https://www.nyse.com/quote/XNGS:FSLY
FSM,FORTUNA MINING CORP.,https://www.nyse.com/quote/XNYS:FSM
FSP,FRANKLIN STREET PROPERTIES CORP/MA,https://www.nyse.com/quote/XASE:FSP
FSS,FEDERAL SIGNAL CORP,https://www.nyse.com/quote/XNYS:FSS
FSTR,FOSTER(L.B.)& CO,https://www.nyse.com/quote/XNGS:FSTR
FSUN,FIRSTSUN CAP BANCORP,https://www.nyse.com/quote/XNGS:FSUN
FSV,FIRSTSERVICE CORP,https://www.nyse.com/quote/XNGS:FSV
FT,FRANKLIN UNIVERSAL TRUST,https://www.nyse.com/quote/XNYS:FT
FTAI,FTAI AVIATION LTD,https://www.nyse.com/quote/XNGS:FTAI
FTAIM,FTAI AVIATION LTD 9.500% FXD RT RST CUM PERP RED PFD SER D,https://www.nyse.com/quote/XNGS:FTAIM
FTAIN,FTAI AVIATION LTD 8.25% FIX-RATE RESET SER C CUM PER RED P,https://www.nyse.com/quote/XNGS:FTAIN
FTCI,FTC SOLAR INC,https://www.nyse.com/quote/XNCM:FTCI
FTDR,FRONTDOOR INC,https://www.nyse.com/quote/XNGS:FTDR
FTEK,FUEL TECH INC,https://www.nyse.com/quote/XNCM:FTEK
FTEL,FITELL CORPORATION,https://www.nyse.com/quote/XNCM:FTEL
FTF,FRANKLIN LIMITED DURATION INCOME TR COM USD0.00001,https://www.nyse.com/quote/XASE:FTF
FTFT,FUTURE FINTECH GROUP INC,https://www.nyse.com/quote/XNCM:FTFT
FTHM,FATHOM HLDGS INC,https://www.nyse.com/quote/XNCM:FTHM
FTHY,FIRST TR HIGH YIELD OP 2027 TERM FD,https://www.nyse.com/quote/XNYS:FTHY
FTI,TECHNIPFMC PLC,https://www.nyse.com/quote/XNYS:FTI
FTK,FLOTEK INDUSTRIES INC,https://www.nyse.com/quote/XNYS:FTK
FTLF,FITLIFE BRANDS INC,https://www.nyse.com/quote/XNCM:FTLF
FTNT,FORTINET INC,https://www.nyse.com/quote/XNGS:FTNT
FTRE,FORTREA HOLDINGS INC.,https://www.nyse.com/quote/XNGS:FTRE
FTRK,FAST TRACK GROUP,https://www.nyse.com/quote/XNCM:FTRK
FTS,FORTIS INC,https://www.nyse.com/quote/XNYS:FTS
FTV,FORTIVE CORP,https://www.nyse.com/quote/XNYS:FTV
FTW,EQV VENTURES ACQUISITION CORP.,https://www.nyse.com/quote/XNYS:FTW
FTW.U,EQV VENTURES ACQUISITION CORP. UNITS(1 ORD SHS CL A & 1/3 WT),https://www.nyse.com/quote/XNYS:FTW.U
FUBO,FUBOTV INC,https://www.nyse.com/quote/XNYS:FUBO
FUFU,BITFUFU INC,https://www.nyse.com/quote/XNCM:FUFU
FUL,FULLER(H.B.)CO,https://www.nyse.com/quote/XNYS:FUL
FULC,FULCRUM THERAPEUTICS INC,https://www.nyse.com/quote/XNMS:FULC
FULT,FULTON FINANCIAL CORP,https://www.nyse.com/quote/XNGS:FULT
FULTP,FULTON FINANCIAL CORP DEP SHS REP 1/40TH INT PERP NCUM PFD A,https://www.nyse.com/quote/XNGS:FULTP
FUN,SIX FLAGS ENT CORP NEW,https://www.nyse.com/quote/XNYS:FUN
FUNC,FIRST UNITED CORP,https://www.nyse.com/quote/XNGS:FUNC
FUND,SPROTT FOCUS TRUST INC,https://www.nyse.com/quote/XNGS:FUND
FURY,FURY GOLD MINES LTD,https://www.nyse.com/quote/XASE:FURY
FUSB,FIRST US BANCSHARES INC,https://www.nyse.com/quote/XNCM:FUSB
FUSE,FUSEMACHINES INC,https://www.nyse.com/quote/XNMS:FUSE
FUTU,FUTU HOLDINGS LIMITED SPON ADS EACH REP 8 ORD SHS CL A,https://www.nyse.com/quote/XNMS:FUTU
FVCB,FVCBANKCORP INC,https://www.nyse.com/quote/XNCM:FVCB
FVN,FUTURE VISION II ACQUISITION CORP,https://www.nyse.com/quote/XNCM:FVN
FVNNU,FUTURE VISION II ACQUISITION CORP UNITS(1 ORD & 1/10 RT ORD),https://www.nyse.com/quote/XNCM:FVNNU
FVR,FRONTVIEW REIT INC,https://www.nyse.com/quote/XNYS:FVR
FVRR,FIVERR INTERNATIONAL LTD,https://www.nyse.com/quote/XNYS:FVRR
FWDI,FORWARD-INDUSTRIES INC,https://www.nyse.com/quote/XNCM:FWDI
FWONA,LIBERTY MEDIA CORPORATION,https://www.nyse.com/quote/XNGS:FWONA
FWONK,LIBERTY MEDIA CORPORATION,https://www.nyse.com/quote/XNGS:FWONK
FWRD,FORWARD AIR CORPORATION,https://www.nyse.com/quote/XNGS:FWRD
FWRG,FIRST WATCH RESTAURANT GRP INC,https://www.nyse.com/quote/XNGS:FWRG
FXNC,FIRST NATIONAL CORPORATION(VA),https://www.nyse.com/quote/XNCM:FXNC
G,GENPACT LIMITED,https://www.nyse.com/quote/XNYS:G
GAB,GABELLI EQUITY TRUST INC,https://www.nyse.com/quote/XNYS:GAB
GABC,GERMAN AMERN BANCORP,https://www.nyse.com/quote/XNGS:GABC
GABpG,GABELLI EQUITY TRUST INC PREF SER 'G',https://www.nyse.com/quote/XNYS:GABpG
GABpH,GABELLI EQUITY TRUST INC 5.00% PRF SER 'H' USD25.00,https://www.nyse.com/quote/XNYS:GABpH
GABpK,GABELLI EQUITY TRUST INC 5.00% CUM PREF STK SER K USD25,https://www.nyse.com/quote/XNYS:GABpK
GAIA,GAIA INC NEW,https://www.nyse.com/quote/XNMS:GAIA
